FECHA (YYMMDD);HORA (HHMM);;
180827;1200;3,39496;
180827;1300;0,0889461;
180827;1400;0,0103541;
180827;1500;0,00552173;
180827;1600;0,00477297;
180827;1700;0,00305492;
180827;1800;0,0112836;
180827;1900;0,00269863;
180827;2000;0,00818957;
180827;2100;0,00700463;
180827;2200;0,0072282;
180827;2300;0,00143801;
180828;0000;0,00492971;
180828;0100;0,00791772;
180828;0200;0,00553822;
180828;0300;0,00526864;
180828;0400;0,00541344;
180828;0500;0,00748446;
180828;0600;0,00626832;
180828;0700;0,00554669;
180828;0800;0,00830773;
180828;0900;0,00463202;
180828;1000;0,00652016;
180828;1100;0,00669065;
180828;1200;0,00786681;
180828;1300;0,00886129;
180828;1400;0,0102912;
180828;1500;0,00882018;
180828;1600;0,00894719;
180828;1700;0,00837427;
180828;1800;0,00892915;
180828;1900;0,00759431;
180828;2000;0,00852193;
180828;2100;0,00624678;
180828;2200;0,00556076;
180828;2300;0,00333484;
180829;0000;0,00586008;
180829;0100;0,00582049;
180829;0200;0,00701649;
180829;0300;0,00788771;
180829;0400;0,0087951;
180829;0500;0,00591234;
180829;0600;0,00833455;
180829;0700;0,00810272;
180829;0800;0,00704321;
180829;0900;0,0135228;
180829;1000;0,010913;
180829;1100;0,013568;
180829;1200;0,0181971;
180829;1300;0,0108284;
180829;1400;0,0129448;
180829;1500;0,0128486;
180829;1600;0,0102791;
180829;1700;0,00913079;
180829;1800;0,00928368;
180829;1900;0,00943786;
180829;2000;0,00154949;
180829;2100;0,00633348;
180829;2200;0,00554432;
180829;2300;0,00572956;
180830;0000;0,00814369;
180830;0100;0,00650684;
180830;0200;0,00654371;
180830;0300;0,00736686;
180830;0400;0,00587445;
180830;0500;0,00865084;
180830;0600;0,00917417;
180830;0700;0,00909211;
180830;0800;0,00881527;
180830;0900;0,00897177;
180830;1000;0,00429239;
180830;1100;0,00725067;
180830;1200;0,00786254;
180830;1300;0,00885406;
180830;1400;0,0083811;
180830;1500;0,00895011;
180830;1600;0,00891852;
180830;1700;0,00898133;
180830;1800;0,00830919;
180830;1900;0,00123837;
180830;2000;0,00192974;
180830;2100;0,000491738;
180830;2200;0,00410355;
180830;2300;0,000578525;
180831;0000;0,00586233;
180831;0100;0,00330882;
180831;0200;0,00281092;
180831;0300;0,00540304;
180831;0400;0,0029735;
180831;0500;0,0050845;
180831;0600;0,00467884;
180831;0700;0,00325021;
180831;0800;0,00775901;
180831;0900;0,00889347;
180831;1000;0,00866848;
180831;1100;0,00890873;
180831;1200;0,00870505;
180831;1300;0,00888957;
180831;1400;0,00886942;
180831;1500;0,0088416;
180831;1600;0,00886862;
180831;1700;0,00858758;
180831;1800;0,000652835;
180831;1900;0,00619739;
180831;2000;0,00489967;
180831;2100;0,00926711;
180831;2200;0,00932045;
180831;2300;0,00894785;
180901;0000;0,00860392;
180901;0100;0,00864516;
180901;0200;0,00423928;
180901;0300;0,00430512;
180901;0400;0,00873217;
180901;0500;0,00142453;
180901;0600;0,000683041;
180901;0700;0,0067519;
180901;0800;0,00274139;
180901;0900;0,00942397;
180901;1000;0,00281681;
180901;1100;0,00536158;
180901;1200;0,00488216;
180901;1300;0,00836454;
180901;1400;0,00744565;
180901;1500;0,00289601;
180901;1600;0,000706203;
180901;1700;0,00701699;
180901;1800;0,0047394;
180901;1900;0,00627696;
180901;2000;0,00328321;
180901;2100;0,00466017;
180901;2200;0,00758896;
180901;2300;0,00895329;
180902;0000;0,00899543;
180902;0100;0,00719333;
180902;0200;0,00284186;
180902;0300;0,000113074;
180902;0400;0,0117463;
180902;0500;0,00739183;
180902;0600;0,0893707;
180902;0700;0,0686265;
180902;0800;0,0219656;
180902;0900;1,04091;
180902;1000;0,772848;
180902;1100;1,11943;
180902;1200;0,790506;
180902;1300;2,04215;
180902;1400;0,515311;
180902;1500;0,450621;
180902;1600;0,729578;
180902;1700;0,0428345;
180902;1800;0,00945666;
180902;1900;0,00778461;
180902;2000;0,00811806;
180902;2100;0,00735529;
180902;2200;0,00791204;
180902;2300;0,00384661;
180903;0000;0,00348774;
180903;0100;0,000813876;
180903;0200;0,00938982;
180903;0300;0,00864407;
180903;0400;0,0065324;
180903;0500;0,00723356;
180903;0600;0,00438898;
180903;0700;0,000867081;
180903;0800;0,00595388;
180903;0900;0,00510777;
180903;1000;0,00235192;
180903;1100;0,00822887;
180903;1200;0,00685645;
180903;1300;0,00695;
180903;1400;0,00466624;
180903;1500;0,00875787;
180903;1600;0,00409271;
180903;1700;0,00479806;
180903;1800;0,00222176;
180903;1900;0,00529171;
180903;2000;0,00776343;
180903;2100;0,00750799;
180903;2200;0,00128698;
180903;2300;0,519036;
180904;0000;0,0607864;
180904;0100;0,00817615;
180904;0200;0,0108553;
180904;0300;1,17371;
180904;0400;0,629088;
180904;0500;0,073193;
180904;0600;0,00550062;
180904;0700;0,00922441;
180904;0800;0,00944947;
180904;0900;0,00824352;
180904;1000;0,0078534;
180904;1100;0,0127936;
180904;1200;0,605069;
180904;1300;1,0206;
180904;1400;0,0230767;
180904;1500;0,0124785;
180904;1600;0,010391;
180904;1700;0,0100844;
180904;1800;0,00516233;
180904;1900;0,00949895;
180904;2000;0,00719936;
180904;2100;0,00629476;
180904;2200;0,00905301;
180904;2300;0,00784236;
180905;0000;0,00306491;
180905;0100;0,0083611;
180905;0200;0,00570046;
180905;0300;0,00782172;
180905;0400;0,00620291;
180905;0500;0,00509727;
180905;0600;0,00645779;
180905;0700;0,00711556;
180905;0800;0,00800513;
180905;0900;0,00711871;
180905;1000;0,00663732;
180905;1100;0,00797248;
180905;1200;0,00444491;
180905;1300;0,00371543;
180905;1400;0,00756859;
180905;1500;0,00993863;
180905;1600;0,00946102;
180905;1700;0,00898887;
180905;1800;0,0064602;
180905;1900;0,00351559;
180905;2000;0,00737838;
180905;2100;0,0181834;
180905;2200;0,00408175;
180905;2300;0,00465265;
180906;0000;0,00129898;
180906;0100;0,00249125;
180906;0200;0,00492154;
180906;0300;0,00945042;
180906;0400;0,00889033;
180906;0500;0,00798614;
180906;0600;0,00600761;
180906;0700;0,00890946;
180906;0800;0,0128859;
180906;0900;0,00596729;
