FECHA (YYMMDD);HORA (HHMM);;
180909;1500;2,54586;
180909;1600;2,65947;
180909;1700;2,52647;
180909;1800;1,73267;
180909;1900;0,624599;
180909;2000;0,492074;
180909;2100;0,461681;
180909;2200;0,747774;
180909;2300;0,832211;
180910;0000;0,470205;
180910;0100;0,502021;
180910;0200;0,59334;
180910;0300;0,719702;
180910;0400;0,842097;
180910;0500;0,821985;
180910;0600;0,856692;
180910;0700;0,228235;
180910;0800;1,08315;
180910;0900;0,868008;
180910;1000;1,78956;
180910;1100;1,42039;
180910;1200;1,69669;
180910;1300;4,61699;
180910;1400;4,18865;
180910;1500;4,71924;
180910;1600;3,41898;
180910;1700;2,44902;
180910;1800;1,06502;
180910;1900;1,16688;
180910;2000;0,497107;
180910;2100;0,23621;
180910;2200;0,991622;
180910;2300;1,16222;
180911;0000;1,59396;
180911;0100;0,663433;
180911;0200;0,923185;
180911;0300;1,87848;
180911;0400;2,66814;
180911;0500;3,06731;
180911;0600;2,23586;
180911;0700;2,02794;
180911;0800;5,52759;
180911;0900;4,04027;
180911;1000;3,78337;
180911;1100;3,78932;
180911;1200;4,69229;
180911;1300;7,6648;
180911;1400;6,82302;
180911;1500;4,96377;
180911;1600;3,73116;
180911;1700;3,62475;
180911;1800;4,08993;
180911;1900;6,06632;
180911;2000;4,25244;
180911;2100;4,9729;
180911;2200;7,30613;
180911;2300;6,84246;
